incident_date,district,crime_category,hour_of_day,day_of_week,recent_7day_count,precinct_density_score,future_incident_count
2026-05-04 11:00:00,Bengaluru Urban,Fraud,11,0,21,6.13,8
2026-05-04 11:00:00,Udupi,Theft,11,0,15,2.11,4
2026-05-04 12:00:00,Belagavi,Theft,12,0,2,7.08,3
2026-05-04 12:00:00,Bengaluru Urban,Burglary,12,0,13,6.12,8
2026-05-04 13:00:00,Ballari,Assault,13,0,42,7.43,9
2026-05-04 13:00:00,Udupi,Burglary,13,0,19,4.09,3
2026-05-04 14:00:00,Bengaluru Urban,Cybercrime,14,0,44,6.68,12
2026-05-04 14:00:00,Ballari,Assault,14,0,37,5.52,6
2026-05-04 14:00:00,Ballari,Fraud,14,0,9,6.42,4
2026-05-04 15:00:00,Hubballi-Dharwad,Cybercrime,15,0,18,2.69,7
2026-05-04 15:00:00,Bengaluru Urban,Theft,15,0,13,5.93,8
2026-05-04 16:00:00,Mangaluru,Burglary,16,0,16,2.12,4
2026-05-04 17:00:00,Hubballi-Dharwad,Burglary,17,0,36,6.69,7
2026-05-04 18:00:00,Bengaluru Urban,Fraud,18,0,8,7.05,7
2026-05-04 18:00:00,Mangaluru,Burglary,18,0,41,7.68,8
2026-05-04 18:00:00,Mysuru,Theft,18,0,34,1.81,6
2026-05-04 18:00:00,Kalaburagi,Assault,18,0,27,2.18,5
2026-05-04 18:00:00,Bengaluru Urban,Cybercrime,18,0,43,2.73,9
2026-05-04 19:00:00,Davanagere,Burglary,19,0,22,2.61,4
2026-05-04 20:00:00,Udupi,Cybercrime,20,0,44,8.85,9
2026-05-04 20:00:00,Mysuru,Assault,20,0,19,7.28,7
2026-05-04 20:00:00,Kalaburagi,Burglary,20,0,10,3.0,5
2026-05-04 21:00:00,Kalaburagi,Assault,21,0,24,1.81,6
2026-05-04 22:00:00,Udupi,Assault,22,0,37,2.22,8
2026-05-04 22:00:00,Kalaburagi,Theft,22,0,28,3.88,6
2026-05-04 22:00:00,Hubballi-Dharwad,Cybercrime,22,0,29,6.29,5
2026-05-04 23:00:00,Mysuru,Cybercrime,23,0,23,2.88,5
2026-05-05 00:00:00,Udupi,Burglary,0,1,35,6.16,11
2026-05-05 00:00:00,Bengaluru Urban,Cybercrime,0,1,37,3.99,10
2026-05-05 00:00:00,Hubballi-Dharwad,Fraud,0,1,30,5.17,4
2026-05-05 01:00:00,Bengaluru Urban,Fraud,1,1,30,4.84,9
2026-05-05 01:00:00,Hubballi-Dharwad,Cybercrime,1,1,35,2.24,8
2026-05-05 01:00:00,Belagavi,Theft,1,1,26,4.38,8
2026-05-05 02:00:00,Kalaburagi,Theft,2,1,19,5.13,9
2026-05-05 03:00:00,Mangaluru,Cybercrime,3,1,27,8.17,5
2026-05-05 03:00:00,Belagavi,Theft,3,1,21,5.89,8
2026-05-05 03:00:00,Kalaburagi,Burglary,3,1,25,8.87,10
2026-05-05 03:00:00,Shivamogga,Fraud,3,1,11,3.47,4
2026-05-05 04:00:00,Davanagere,Assault,4,1,40,9.41,9
2026-05-05 05:00:00,Mangaluru,Theft,5,1,12,2.73,7
2026-05-05 07:00:00,Shivamogga,Burglary,7,1,40,3.82,8
2026-05-05 07:00:00,Davanagere,Fraud,7,1,8,1.49,3
2026-05-05 07:00:00,Hubballi-Dharwad,Burglary,7,1,16,8.76,5
2026-05-05 08:00:00,Davanagere,Burglary,8,1,29,3.47,5
2026-05-05 08:00:00,Davanagere,Cybercrime,8,1,22,2.28,4
2026-05-05 08:00:00,Kalaburagi,Fraud,8,1,6,5.66,3
2026-05-05 08:00:00,Belagavi,Cybercrime,8,1,33,2.59,5
2026-05-05 09:00:00,Davanagere,Burglary,9,1,4,6.09,2
2026-05-05 10:00:00,Hubballi-Dharwad,Assault,10,1,3,7.85,3
2026-05-05 11:00:00,Davanagere,Burglary,11,1,24,8.55,6
2026-05-05 11:00:00,Ballari,Theft,11,1,9,9.25,6
2026-05-05 11:00:00,Bengaluru Urban,Cybercrime,11,1,7,8.34,10
2026-05-05 11:00:00,Bengaluru Urban,Assault,11,1,16,6.16,7
2026-05-05 11:00:00,Kalaburagi,Fraud,11,1,11,4.37,3
2026-05-05 12:00:00,Belagavi,Burglary,12,1,30,8.73,7
2026-05-05 12:00:00,Davanagere,Theft,12,1,34,3.95,6
2026-05-05 13:00:00,Kalaburagi,Fraud,13,1,2,2.21,2
2026-05-05 13:00:00,Kalaburagi,Fraud,13,1,23,1.43,4
2026-05-05 14:00:00,Davanagere,Fraud,14,1,25,5.3,7
2026-05-05 15:00:00,Ballari,Theft,15,1,17,6.42,4
2026-05-05 16:00:00,Mangaluru,Burglary,16,1,12,1.61,2
2026-05-05 17:00:00,Hubballi-Dharwad,Burglary,17,1,43,6.65,8
2026-05-05 17:00:00,Davanagere,Assault,17,1,27,8.12,8
2026-05-05 17:00:00,Davanagere,Fraud,17,1,8,7.11,5
2026-05-05 17:00:00,Bengaluru Urban,Burglary,17,1,14,1.45,6
2026-05-05 17:00:00,Kalaburagi,Cybercrime,17,1,9,4.61,4
2026-05-05 17:00:00,Hubballi-Dharwad,Theft,17,1,37,6.3,8
2026-05-05 18:00:00,Bengaluru Urban,Assault,18,1,36,6.73,11
2026-05-05 18:00:00,Mangaluru,Theft,18,1,8,4.95,4
2026-05-05 18:00:00,Davanagere,Fraud,18,1,24,6.81,6
2026-05-05 19:00:00,Bengaluru Urban,Assault,19,1,21,7.01,11
2026-05-05 19:00:00,Ballari,Assault,19,1,19,5.83,7
2026-05-05 19:00:00,Bengaluru Urban,Burglary,19,1,25,7.75,9
2026-05-05 19:00:00,Kalaburagi,Fraud,19,1,31,6.31,7
2026-05-05 19:00:00,Mangaluru,Theft,19,1,33,2.04,6
2026-05-05 20:00:00,Mangaluru,Assault,20,1,11,6.14,6
2026-05-05 20:00:00,Bengaluru Urban,Cybercrime,20,1,44,7.89,11
2026-05-05 21:00:00,Ballari,Cybercrime,21,1,29,1.45,5
2026-05-05 21:00:00,Mysuru,Theft,21,1,5,7.06,5
2026-05-05 22:00:00,Mangaluru,Theft,22,1,17,7.31,7
2026-05-05 22:00:00,Belagavi,Theft,22,1,23,2.17,4
2026-05-05 22:00:00,Davanagere,Theft,22,1,9,6.46,4
2026-05-05 23:00:00,Hubballi-Dharwad,Burglary,23,1,38,7.59,6
2026-05-05 23:00:00,Davanagere,Assault,23,1,23,9.24,8
2026-05-05 23:00:00,Mysuru,Fraud,23,1,11,5.97,3
2026-05-05 23:00:00,Mangaluru,Burglary,23,1,39,2.1,7
2026-05-06 01:00:00,Belagavi,Fraud,1,2,9,4.47,3
2026-05-06 01:00:00,Davanagere,Theft,1,2,5,9.08,8
2026-05-06 02:00:00,Bengaluru Urban,Theft,2,2,4,1.43,8
2026-05-06 03:00:00,Kalaburagi,Cybercrime,3,2,43,2.55,6
2026-05-06 03:00:00,Udupi,Theft,3,2,31,9.16,9
2026-05-06 03:00:00,Mangaluru,Cybercrime,3,2,43,5.52,8
2026-05-06 04:00:00,Kalaburagi,Assault,4,2,14,6.61,5
2026-05-06 04:00:00,Kalaburagi,Theft,4,2,15,5.35,8
2026-05-06 04:00:00,Shivamogga,Fraud,4,2,27,8.55,7
2026-05-06 04:00:00,Belagavi,Fraud,4,2,22,5.09,5
2026-05-06 04:00:00,Shivamogga,Assault,4,2,14,6.1,4
2026-05-06 04:00:00,Kalaburagi,Burglary,4,2,30,4.21,9
2026-05-06 05:00:00,Belagavi,Assault,5,2,11,3.74,3
2026-05-06 05:00:00,Mysuru,Theft,5,2,34,1.35,10
2026-05-06 06:00:00,Bengaluru Urban,Theft,6,2,11,5.69,7
2026-05-06 06:00:00,Mysuru,Fraud,6,2,34,6.93,6
2026-05-06 06:00:00,Shivamogga,Theft,6,2,5,8.28,4
2026-05-06 06:00:00,Hubballi-Dharwad,Burglary,6,2,6,8.68,4
2026-05-06 07:00:00,Udupi,Cybercrime,7,2,22,5.95,6
2026-05-06 08:00:00,Mysuru,Theft,8,2,27,8.82,7
2026-05-06 08:00:00,Davanagere,Theft,8,2,24,8.86,7
2026-05-06 08:00:00,Hubballi-Dharwad,Burglary,8,2,20,7.44,4
2026-05-06 08:00:00,Davanagere,Cybercrime,8,2,26,1.31,3
2026-05-06 09:00:00,Belagavi,Cybercrime,9,2,17,1.84,4
2026-05-06 09:00:00,Davanagere,Assault,9,2,23,6.67,5
2026-05-06 10:00:00,Belagavi,Theft,10,2,27,4.76,5
2026-05-06 10:00:00,Ballari,Theft,10,2,22,4.61,5
2026-05-06 10:00:00,Mysuru,Burglary,10,2,35,6.68,5
2026-05-06 10:00:00,Bengaluru Urban,Fraud,10,2,31,3.02,9
2026-05-06 11:00:00,Bengaluru Urban,Fraud,11,2,40,7.73,12
2026-05-06 11:00:00,Davanagere,Fraud,11,2,20,6.83,5
2026-05-06 11:00:00,Mangaluru,Assault,11,2,36,1.38,5
2026-05-06 12:00:00,Kalaburagi,Theft,12,2,15,1.88,1
2026-05-06 13:00:00,Ballari,Assault,13,2,32,4.85,6
2026-05-06 13:00:00,Ballari,Cybercrime,13,2,30,6.57,9
2026-05-06 13:00:00,Shivamogga,Assault,13,2,31,1.91,4
2026-05-06 13:00:00,Udupi,Fraud,13,2,19,1.87,2
2026-05-06 14:00:00,Bengaluru Urban,Theft,14,2,20,7.88,9
2026-05-06 15:00:00,Mangaluru,Cybercrime,15,2,34,6.83,10
2026-05-06 15:00:00,Shivamogga,Cybercrime,15,2,10,4.35,6
2026-05-06 15:00:00,Mysuru,Burglary,15,2,24,9.02,7
2026-05-06 15:00:00,Davanagere,Cybercrime,15,2,3,8.26,7
2026-05-06 16:00:00,Kalaburagi,Burglary,16,2,5,1.48,1
2026-05-06 18:00:00,Ballari,Burglary,18,2,33,6.8,7
2026-05-06 19:00:00,Udupi,Fraud,19,2,42,2.3,7
2026-05-06 19:00:00,Mangaluru,Fraud,19,2,14,5.52,4
2026-05-06 20:00:00,Mangaluru,Theft,20,2,2,9.21,4
2026-05-06 21:00:00,Davanagere,Theft,21,2,36,2.91,7
2026-05-06 22:00:00,Ballari,Fraud,22,2,22,4.45,5
2026-05-06 22:00:00,Davanagere,Theft,22,2,18,5.61,5
2026-05-06 22:00:00,Bengaluru Urban,Assault,22,2,24,1.64,10
2026-05-06 22:00:00,Belagavi,Assault,22,2,26,8.75,8
2026-05-06 22:00:00,Ballari,Burglary,22,2,7,2.17,3
2026-05-06 23:00:00,Shivamogga,Theft,23,2,35,6.26,7
2026-05-06 23:00:00,Bengaluru Urban,Burglary,23,2,37,1.98,9
2026-05-06 23:00:00,Hubballi-Dharwad,Cybercrime,23,2,38,4.96,7
2026-05-06 23:00:00,Bengaluru Urban,Burglary,23,2,27,5.14,9
2026-05-07 00:00:00,Kalaburagi,Fraud,0,3,23,4.11,6
2026-05-07 02:00:00,Ballari,Burglary,2,3,5,3.38,6
2026-05-07 02:00:00,Mysuru,Burglary,2,3,4,6.47,7
2026-05-07 03:00:00,Belagavi,Cybercrime,3,3,10,5.57,4
2026-05-07 03:00:00,Ballari,Theft,3,3,11,3.67,6
2026-05-07 03:00:00,Davanagere,Theft,3,3,5,7.85,6
2026-05-07 04:00:00,Davanagere,Theft,4,3,17,5.72,8
2026-05-07 05:00:00,Bengaluru Urban,Burglary,5,3,20,7.28,11
2026-05-07 05:00:00,Bengaluru Urban,Fraud,5,3,21,8.06,8
2026-05-07 05:00:00,Davanagere,Cybercrime,5,3,6,1.48,2
2026-05-07 05:00:00,Mysuru,Fraud,5,3,8,8.94,6
2026-05-07 05:00:00,Kalaburagi,Fraud,5,3,40,2.76,8
2026-05-07 06:00:00,Hubballi-Dharwad,Assault,6,3,9,9.11,6
2026-05-07 06:00:00,Udupi,Theft,6,3,41,4.48,8
2026-05-07 06:00:00,Udupi,Burglary,6,3,8,3.62,3
2026-05-07 07:00:00,Bengaluru Urban,Burglary,7,3,8,1.32,5
2026-05-07 07:00:00,Mangaluru,Cybercrime,7,3,22,8.55,7
2026-05-07 07:00:00,Belagavi,Cybercrime,7,3,7,5.29,3
2026-05-07 08:00:00,Ballari,Cybercrime,8,3,27,6.56,6
2026-05-07 08:00:00,Kalaburagi,Theft,8,3,18,8.74,6
2026-05-07 08:00:00,Davanagere,Fraud,8,3,5,4.63,3
2026-05-07 08:00:00,Mysuru,Cybercrime,8,3,13,2.69,2
2026-05-07 09:00:00,Davanagere,Burglary,9,3,33,6.47,6
2026-05-07 09:00:00,Belagavi,Cybercrime,9,3,30,4.14,6
2026-05-07 10:00:00,Kalaburagi,Cybercrime,10,3,28,8.8,9
2026-05-07 10:00:00,Udupi,Assault,10,3,30,3.74,4
2026-05-07 10:00:00,Bengaluru Urban,Theft,10,3,22,7.15,9
2026-05-07 10:00:00,Ballari,Fraud,10,3,33,7.55,8
2026-05-07 12:00:00,Davanagere,Cybercrime,12,3,20,1.46,7
2026-05-07 12:00:00,Udupi,Burglary,12,3,31,8.96,8
2026-05-07 12:00:00,Belagavi,Assault,12,3,38,8.83,9
2026-05-07 13:00:00,Ballari,Burglary,13,3,35,4.77,7
2026-05-07 13:00:00,Shivamogga,Fraud,13,3,40,4.25,7
2026-05-07 14:00:00,Kalaburagi,Cybercrime,14,3,9,1.79,5
2026-05-07 14:00:00,Mangaluru,Cybercrime,14,3,28,3.7,7
2026-05-07 14:00:00,Mangaluru,Assault,14,3,31,5.08,7
2026-05-07 15:00:00,Mangaluru,Fraud,15,3,25,1.32,5
2026-05-07 15:00:00,Shivamogga,Theft,15,3,14,4.33,3
2026-05-07 15:00:00,Shivamogga,Theft,15,3,14,1.64,2
2026-05-07 16:00:00,Ballari,Burglary,16,3,40,7.44,8
2026-05-07 16:00:00,Kalaburagi,Cybercrime,16,3,6,2.59,5
2026-05-07 16:00:00,Belagavi,Cybercrime,16,3,28,1.96,8
2026-05-07 17:00:00,Ballari,Cybercrime,17,3,18,7.97,5
2026-05-07 17:00:00,Bengaluru Urban,Fraud,17,3,12,4.55,7
2026-05-07 17:00:00,Bengaluru Urban,Fraud,17,3,17,9.41,8
2026-05-07 18:00:00,Ballari,Fraud,18,3,8,2.74,2
2026-05-07 18:00:00,Mysuru,Burglary,18,3,28,7.96,7
2026-05-07 18:00:00,Davanagere,Cybercrime,18,3,20,3.59,4
2026-05-07 19:00:00,Belagavi,Assault,19,3,18,3.03,7
2026-05-07 19:00:00,Ballari,Assault,19,3,30,4.2,9
2026-05-07 19:00:00,Udupi,Theft,19,3,14,2.47,4
2026-05-07 20:00:00,Udupi,Burglary,20,3,14,6.32,4
2026-05-07 20:00:00,Shivamogga,Assault,20,3,19,6.2,6
2026-05-07 20:00:00,Mangaluru,Theft,20,3,33,1.45,6
2026-05-07 21:00:00,Davanagere,Assault,21,3,30,2.0,7
2026-05-07 21:00:00,Mysuru,Fraud,21,3,4,6.98,4
2026-05-07 21:00:00,Bengaluru Urban,Burglary,21,3,32,6.97,10
2026-05-07 21:00:00,Ballari,Assault,21,3,20,3.25,8
2026-05-07 21:00:00,Mysuru,Burglary,21,3,14,8.66,5
2026-05-07 21:00:00,Kalaburagi,Cybercrime,21,3,43,8.13,9
2026-05-07 21:00:00,Davanagere,Cybercrime,21,3,41,8.0,8
2026-05-07 21:00:00,Mysuru,Theft,21,3,32,2.78,6
2026-05-07 22:00:00,Belagavi,Cybercrime,22,3,35,7.02,7
2026-05-07 22:00:00,Kalaburagi,Theft,22,3,5,1.5,3
2026-05-07 23:00:00,Ballari,Assault,23,3,43,8.17,10
2026-05-07 23:00:00,Bengaluru Urban,Theft,23,3,27,6.09,10
2026-05-07 23:00:00,Mysuru,Fraud,23,3,35,6.02,6
2026-05-08 00:00:00,Ballari,Cybercrime,0,4,29,7.61,7
2026-05-08 00:00:00,Ballari,Assault,0,4,32,5.04,7
2026-05-08 00:00:00,Shivamogga,Theft,0,4,30,7.48,11
2026-05-08 00:00:00,Hubballi-Dharwad,Assault,0,4,24,3.99,6
2026-05-08 00:00:00,Davanagere,Fraud,0,4,43,8.67,10
2026-05-08 01:00:00,Hubballi-Dharwad,Theft,1,4,25,7.92,10
2026-05-08 01:00:00,Shivamogga,Assault,1,4,24,4.55,5
2026-05-08 01:00:00,Kalaburagi,Cybercrime,1,4,17,5.66,4
2026-05-08 02:00:00,Bengaluru Urban,Burglary,2,4,12,1.81,10
2026-05-08 02:00:00,Shivamogga,Assault,2,4,8,3.05,2
2026-05-08 02:00:00,Udupi,Fraud,2,4,36,4.93,7
2026-05-08 03:00:00,Shivamogga,Fraud,3,4,10,1.47,3
2026-05-08 03:00:00,Belagavi,Fraud,3,4,15,6.8,3
2026-05-08 03:00:00,Ballari,Burglary,3,4,26,6.05,8
2026-05-08 03:00:00,Mysuru,Cybercrime,3,4,36,2.85,6
2026-05-08 03:00:00,Mangaluru,Burglary,3,4,4,7.01,7
2026-05-08 04:00:00,Hubballi-Dharwad,Burglary,4,4,28,6.75,8
2026-05-08 05:00:00,Kalaburagi,Theft,5,4,9,6.21,7
2026-05-08 05:00:00,Belagavi,Burglary,5,4,10,8.72,7
2026-05-08 06:00:00,Shivamogga,Burglary,6,4,14,7.65,6
2026-05-08 06:00:00,Hubballi-Dharwad,Cybercrime,6,4,37,4.52,8
2026-05-08 07:00:00,Hubballi-Dharwad,Fraud,7,4,14,2.13,3
2026-05-08 08:00:00,Belagavi,Cybercrime,8,4,9,5.7,4
2026-05-08 09:00:00,Belagavi,Cybercrime,9,4,20,2.24,4
2026-05-08 09:00:00,Belagavi,Fraud,9,4,20,3.73,3
2026-05-08 10:00:00,Mysuru,Burglary,10,4,17,3.55,5
2026-05-08 11:00:00,Hubballi-Dharwad,Assault,11,4,24,4.01,5
2026-05-08 13:00:00,Belagavi,Assault,13,4,37,4.76,7
2026-05-08 13:00:00,Kalaburagi,Theft,13,4,4,3.11,3
2026-05-08 13:00:00,Bengaluru Urban,Theft,13,4,7,7.0,6
2026-05-08 13:00:00,Mysuru,Assault,13,4,17,2.37,5
2026-05-08 13:00:00,Shivamogga,Fraud,13,4,32,5.99,8
2026-05-08 13:00:00,Mangaluru,Burglary,13,4,25,3.01,5
2026-05-08 14:00:00,Mysuru,Theft,14,4,4,2.45,3
2026-05-08 14:00:00,Shivamogga,Fraud,14,4,34,3.86,6
2026-05-08 14:00:00,Mangaluru,Theft,14,4,30,2.17,6
2026-05-08 14:00:00,Shivamogga,Cybercrime,14,4,15,5.34,7
2026-05-08 14:00:00,Kalaburagi,Cybercrime,14,4,33,3.51,6
2026-05-08 14:00:00,Bengaluru Urban,Theft,14,4,17,6.96,8
2026-05-08 15:00:00,Mysuru,Assault,15,4,37,9.1,8
2026-05-08 15:00:00,Kalaburagi,Cybercrime,15,4,44,2.16,8
2026-05-08 15:00:00,Davanagere,Cybercrime,15,4,39,4.13,9
2026-05-08 15:00:00,Udupi,Fraud,15,4,5,2.79,2
2026-05-08 16:00:00,Udupi,Theft,16,4,29,6.97,7
2026-05-08 16:00:00,Davanagere,Assault,16,4,38,1.91,6
2026-05-08 17:00:00,Ballari,Cybercrime,17,4,4,7.43,3
2026-05-08 17:00:00,Bengaluru Urban,Burglary,17,4,43,4.15,10
2026-05-08 18:00:00,Udupi,Fraud,18,4,20,9.21,6
2026-05-08 18:00:00,Mysuru,Burglary,18,4,38,9.01,9
2026-05-08 19:00:00,Hubballi-Dharwad,Burglary,19,4,35,5.51,6
2026-05-08 20:00:00,Hubballi-Dharwad,Theft,20,4,44,7.85,10
2026-05-08 21:00:00,Davanagere,Assault,21,4,17,8.33,8
2026-05-08 21:00:00,Belagavi,Assault,21,4,29,8.32,9
2026-05-08 22:00:00,Davanagere,Assault,22,4,44,8.52,10
2026-05-08 22:00:00,Ballari,Theft,22,4,37,1.84,6
2026-05-08 23:00:00,Mangaluru,Theft,23,4,31,4.41,5
2026-05-09 00:00:00,Hubballi-Dharwad,Assault,0,5,35,2.99,6
2026-05-09 00:00:00,Hubballi-Dharwad,Fraud,0,5,26,9.4,8
2026-05-09 01:00:00,Hubballi-Dharwad,Theft,1,5,22,5.68,8
2026-05-09 02:00:00,Bengaluru Urban,Theft,2,5,37,9.36,14
2026-05-09 03:00:00,Ballari,Fraud,3,5,9,6.64,4
2026-05-09 04:00:00,Davanagere,Cybercrime,4,5,9,4.18,3
2026-05-09 04:00:00,Udupi,Cybercrime,4,5,18,2.59,4
2026-05-09 06:00:00,Udupi,Fraud,6,5,35,4.25,6
2026-05-09 07:00:00,Kalaburagi,Fraud,7,5,24,4.21,5
2026-05-09 07:00:00,Bengaluru Urban,Theft,7,5,4,3.12,5
2026-05-09 07:00:00,Bengaluru Urban,Assault,7,5,32,9.0,11
2026-05-09 08:00:00,Ballari,Theft,8,5,26,8.27,4
2026-05-09 08:00:00,Shivamogga,Theft,8,5,4,5.08,2
2026-05-09 08:00:00,Mangaluru,Burglary,8,5,41,6.38,8
2026-05-09 08:00:00,Ballari,Assault,8,5,27,2.09,5
2026-05-09 09:00:00,Hubballi-Dharwad,Assault,9,5,25,7.98,6
2026-05-09 09:00:00,Hubballi-Dharwad,Assault,9,5,2,9.45,3
2026-05-09 09:00:00,Davanagere,Burglary,9,5,30,6.27,7
2026-05-09 09:00:00,Shivamogga,Cybercrime,9,5,6,5.18,3
2026-05-09 09:00:00,Ballari,Assault,9,5,41,6.76,8
2026-05-09 10:00:00,Mysuru,Cybercrime,10,5,29,3.48,8
2026-05-09 10:00:00,Hubballi-Dharwad,Assault,10,5,25,5.85,6
2026-05-09 11:00:00,Bengaluru Urban,Cybercrime,11,5,35,2.73,12
2026-05-09 11:00:00,Davanagere,Fraud,11,5,14,5.09,5
2026-05-09 11:00:00,Bengaluru Urban,Theft,11,5,35,7.5,11
2026-05-09 11:00:00,Mysuru,Theft,11,5,44,6.03,9
2026-05-09 12:00:00,Ballari,Cybercrime,12,5,17,3.69,6
2026-05-09 12:00:00,Belagavi,Burglary,12,5,2,7.65,5
2026-05-09 13:00:00,Shivamogga,Burglary,13,5,17,1.76,5
2026-05-09 15:00:00,Kalaburagi,Assault,15,5,39,7.81,8
2026-05-09 15:00:00,Ballari,Cybercrime,15,5,29,6.06,9
2026-05-09 15:00:00,Davanagere,Fraud,15,5,11,9.15,4
2026-05-09 15:00:00,Shivamogga,Fraud,15,5,30,5.36,6
2026-05-09 16:00:00,Shivamogga,Fraud,16,5,30,1.56,5
2026-05-09 16:00:00,Bengaluru Urban,Burglary,16,5,9,6.19,7
2026-05-09 17:00:00,Hubballi-Dharwad,Assault,17,5,44,4.95,8
2026-05-09 17:00:00,Mangaluru,Assault,17,5,44,7.16,9
2026-05-09 17:00:00,Mysuru,Theft,17,5,29,3.61,5
2026-05-09 18:00:00,Ballari,Cybercrime,18,5,5,6.24,3
2026-05-09 18:00:00,Udupi,Fraud,18,5,3,4.88,2
2026-05-09 19:00:00,Shivamogga,Theft,19,5,12,2.75,5
2026-05-09 20:00:00,Shivamogga,Fraud,20,5,3,2.27,2
2026-05-09 20:00:00,Ballari,Assault,20,5,4,2.46,6
2026-05-09 21:00:00,Davanagere,Burglary,21,5,32,2.54,5
2026-05-09 21:00:00,Hubballi-Dharwad,Assault,21,5,22,1.7,8
2026-05-09 22:00:00,Mysuru,Cybercrime,22,5,2,3.06,2
2026-05-09 22:00:00,Kalaburagi,Cybercrime,22,5,24,5.82,6
2026-05-09 22:00:00,Davanagere,Theft,22,5,21,7.05,5
2026-05-09 22:00:00,Ballari,Cybercrime,22,5,41,1.33,6
2026-05-09 22:00:00,Ballari,Fraud,22,5,18,7.13,5
2026-05-09 23:00:00,Bengaluru Urban,Fraud,23,5,21,2.86,8
2026-05-09 23:00:00,Bengaluru Urban,Assault,23,5,10,9.42,11
2026-05-10 00:00:00,Kalaburagi,Theft,0,6,10,4.65,7
2026-05-10 00:00:00,Ballari,Cybercrime,0,6,42,5.17,6
2026-05-10 00:00:00,Shivamogga,Theft,0,6,28,6.44,8
2026-05-10 00:00:00,Bengaluru Urban,Burglary,0,6,2,8.8,11
2026-05-10 01:00:00,Belagavi,Burglary,1,6,42,2.74,10
2026-05-10 01:00:00,Davanagere,Burglary,1,6,8,7.92,5
2026-05-10 01:00:00,Mangaluru,Theft,1,6,36,5.59,10
2026-05-10 01:00:00,Bengaluru Urban,Fraud,1,6,9,1.83,5
2026-05-10 02:00:00,Davanagere,Assault,2,6,2,8.21,3
2026-05-10 02:00:00,Ballari,Burglary,2,6,5,2.55,6
2026-05-10 02:00:00,Udupi,Theft,2,6,16,6.76,7
2026-05-10 03:00:00,Mangaluru,Theft,3,6,8,3.15,6
2026-05-10 05:00:00,Davanagere,Cybercrime,5,6,6,9.44,5
2026-05-10 06:00:00,Kalaburagi,Theft,6,6,42,2.14,7
2026-05-10 06:00:00,Mangaluru,Assault,6,6,16,4.6,5
2026-05-10 07:00:00,Belagavi,Fraud,7,6,8,7.97,3
2026-05-10 07:00:00,Kalaburagi,Theft,7,6,35,3.48,7
2026-05-10 07:00:00,Belagavi,Cybercrime,7,6,38,5.56,8
2026-05-10 07:00:00,Kalaburagi,Cybercrime,7,6,3,7.88,5
2026-05-10 08:00:00,Mysuru,Theft,8,6,20,6.82,5
2026-05-10 08:00:00,Mangaluru,Assault,8,6,12,6.87,4
2026-05-10 08:00:00,Davanagere,Assault,8,6,13,3.59,4
2026-05-10 08:00:00,Udupi,Assault,8,6,10,9.11,5
2026-05-10 09:00:00,Mysuru,Burglary,9,6,9,7.87,4
2026-05-10 09:00:00,Ballari,Burglary,9,6,41,8.74,9
2026-05-10 09:00:00,Shivamogga,Cybercrime,9,6,38,4.85,6
2026-05-10 09:00:00,Bengaluru Urban,Burglary,9,6,31,2.44,8
2026-05-10 11:00:00,Belagavi,Fraud,11,6,35,7.61,8
2026-05-10 11:00:00,Belagavi,Cybercrime,11,6,4,4.42,4
2026-05-10 11:00:00,Shivamogga,Fraud,11,6,40,7.6,10
2026-05-10 11:00:00,Belagavi,Fraud,11,6,29,3.22,7
2026-05-10 11:00:00,Ballari,Fraud,11,6,41,8.22,9
2026-05-10 12:00:00,Bengaluru Urban,Cybercrime,12,6,29,4.84,12
2026-05-10 13:00:00,Hubballi-Dharwad,Theft,13,6,22,6.49,5
2026-05-10 13:00:00,Belagavi,Fraud,13,6,10,8.24,5
2026-05-10 13:00:00,Kalaburagi,Burglary,13,6,22,7.71,6
2026-05-10 13:00:00,Udupi,Fraud,13,6,23,1.53,4
2026-05-10 14:00:00,Kalaburagi,Assault,14,6,41,2.16,6
2026-05-10 14:00:00,Mysuru,Cybercrime,14,6,10,9.01,7
2026-05-10 14:00:00,Ballari,Assault,14,6,43,6.98,10
2026-05-10 15:00:00,Shivamogga,Fraud,15,6,38,1.76,7
2026-05-10 16:00:00,Ballari,Cybercrime,16,6,9,7.62,7
2026-05-10 17:00:00,Belagavi,Theft,17,6,43,6.75,9
2026-05-10 17:00:00,Hubballi-Dharwad,Theft,17,6,16,2.83,3
2026-05-10 17:00:00,Hubballi-Dharwad,Assault,17,6,40,2.24,8
2026-05-10 18:00:00,Hubballi-Dharwad,Assault,18,6,19,1.67,4
2026-05-10 19:00:00,Udupi,Burglary,19,6,6,5.36,2
2026-05-10 19:00:00,Shivamogga,Assault,19,6,44,8.82,11
2026-05-10 20:00:00,Mysuru,Assault,20,6,12,3.3,6
2026-05-10 20:00:00,Ballari,Theft,20,6,29,5.23,5
2026-05-10 20:00:00,Udupi,Theft,20,6,42,6.59,8
2026-05-10 20:00:00,Shivamogga,Cybercrime,20,6,12,5.77,3
2026-05-10 20:00:00,Davanagere,Burglary,20,6,34,4.81,7
2026-05-10 21:00:00,Bengaluru Urban,Fraud,21,6,28,5.9,9
2026-05-10 21:00:00,Udupi,Assault,21,6,3,4.31,5
2026-05-10 21:00:00,Mysuru,Theft,21,6,43,8.95,9
